CENSUS_YEAR	GEO_CODE (POR)	GEO_LEVEL	GEO_NAME	GNR	DATA_QUALITY_FLAG	ALT_GEO_CODE	DIM: Employment income statistics (7)	Member ID: Employment income statistics (7)	Notes: Employment income statistics (7)	DIM: Work activity during the reference year (4)	Member ID: Work activity during the reference year (4)	Notes: Work activity during the reference year (4)	DIM: Age (6B)	Member ID: Age (6B)	Notes: Age (6B)	DIM: Sex (3)	Member ID: Sex (3)	Notes: Sex (3)	DIM: Occupation - National Occupational Classification (NOC) 2016 (691)	Member ID: Occupation - National Occupational Classification (NOC) 2016 (691)	Notes: Occupation - National Occupational Classification (NOC) 2016 (691)	Average Income - Female	Average Income - Male	Gap	Gap_Perc	City_rank_in_NOC	Num_Cities_for_NOC
2016	602	2	Winnipeg	4	0	46602	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2146 Aerospace engineers	170		0	86150	n/a	n/a	n/a	5
2016	932	2	Abbotsford - Mission	5.3	0	59932	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		0	0	n/a	n/a	n/a	12
2016	568	2	Barrie	4.1	0	35568	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		0	93411	n/a	n/a	n/a	12
2016	522	2	Belleville	4.8	0	35522	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		0	0	n/a	n/a	n/a	12
2016	543	2	Brantford	5.3	20000	35543	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		0	0	n/a	n/a	n/a	12
2016	825	2	Calgary	4.9	0	48825	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		85665	103037	17372	0.168599629	6	12
2016	1	0	Canada	5.1	20000	1	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		81477	93665	12188	0.130123312	5	12
2016	835	2	Edmonton	5.7	0	48835	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		59906	95798	35892	0.374663354	12	12
2016	580	2	Greater Sudbury	5.5	0	35580	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		0	0	n/a	n/a	n/a	12
2016	550	2	Guelph	3.9	0	35550	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		0	89662	n/a	n/a	n/a	12
2016	205	2	Halifax	4.7	0	12205	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		65201	64336	-865	-0.013445039	1	12
2016	537	2	Hamilton	4.5	0	35537	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		86856	93983	7127	0.075832863	2	12
2016	915	2	Kelowna	6	0	59915	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		0	0	n/a	n/a	n/a	12
2016	521	2	Kingston	4.4	0	35521	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		0	70315	n/a	n/a	n/a	12
2016	541	2	Kitchener - Cambridge - Waterloo	4.4	0	35541	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		81629	107013	25384	0.237204826	10	12
2016	810	2	Lethbridge	6	0	48810	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		0	0	n/a	n/a	n/a	12
2016	555	2	London	4.3	0	35555	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		0	69639	n/a	n/a	n/a	12
2016	305	2	Moncton	4.5	0	13305	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		0	115791	n/a	n/a	n/a	12
2016	462	2	Montréal	3.7	20000	24462	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		80283	89633	9350	0.104314259	4	12
2016	532	2	Oshawa	4	0	35532	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		0	83523	n/a	n/a	n/a	12
2016	505	2	Ottawa - Gatineau	4	0	35505	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		90520	113446	22926	0.202087337	8	12
2016	529	2	Peterborough	4.5	0	35529	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		0	82912	n/a	n/a	n/a	12
2016	421	2	Quebec	4.3	0	24421	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		64390	81213	16823	0.207146639	9	12
2016	705	2	Regina	5.5	0	47705	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		0	101911	n/a	n/a	n/a	12
2016	408	2	Saguenay	4.6	0	24408	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		0	81047	n/a	n/a	n/a	12
2016	310	2	Saint John	4.9	0	13310	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		62771	76844	14073	0.183137265	7	12
2016	725	2	Saskatoon	4.9	0	47725	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		0	89638	n/a	n/a	n/a	12
2016	433	2	Sherbrooke	4.2	0	24433	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		0	65208	n/a	n/a	n/a	12
2016	539	2	St. Catharines - Niagara	5.1	0	35539	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		0	77579	n/a	n/a	n/a	12
2016	1	2	St. John's	5.3	0	10001	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		0	73496	n/a	n/a	n/a	12
2016	595	2	Thunder Bay	5	0	35595	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		0	88237	n/a	n/a	n/a	12
2016	535	2	Toronto	4.2	0	35535	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		84925	93021	8096	0.087034111	3	12
2016	442	2	Trois-Rivières	3.8	0	24442	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		0	66575	n/a	n/a	n/a	12
2016	933	2	Vancouver	5.7	1	59933	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		69596	94968	25372	0.267163676	11	12
2016	935	2	Victoria	4.9	20000	59935	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		0	87667	n/a	n/a	n/a	12
2016	559	2	Windsor	5	0	35559	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		0	109922	n/a	n/a	n/a	12
2016	602	2	Winnipeg	4	0	46602	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2147 Computer engineers (except software engineers and designers)	171		0	78407	n/a	n/a	n/a	12
2016	932	2	Abbotsford - Mission	5.3	0	59932	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	0	n/a	n/a	n/a	7
2016	568	2	Barrie	4.1	0	35568	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	0	n/a	n/a	n/a	7
2016	522	2	Belleville	4.8	0	35522	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	0	n/a	n/a	n/a	7
2016	543	2	Brantford	5.3	20000	35543	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	0	n/a	n/a	n/a	7
2016	825	2	Calgary	4.9	0	48825	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	88993	n/a	n/a	n/a	7
2016	1	0	Canada	5.1	20000	1	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		58079	79089	21010	0.26565009	3	7
2016	835	2	Edmonton	5.7	0	48835	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	80664	n/a	n/a	n/a	7
2016	580	2	Greater Sudbury	5.5	0	35580	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	0	n/a	n/a	n/a	7
2016	550	2	Guelph	3.9	0	35550	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	0	n/a	n/a	n/a	7
2016	205	2	Halifax	4.7	0	12205	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	85809	n/a	n/a	n/a	7
2016	537	2	Hamilton	4.5	0	35537	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	69899	n/a	n/a	n/a	7
2016	915	2	Kelowna	6	0	59915	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	0	n/a	n/a	n/a	7
2016	521	2	Kingston	4.4	0	35521	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	0	n/a	n/a	n/a	7
2016	541	2	Kitchener - Cambridge - Waterloo	4.4	0	35541	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	75264	n/a	n/a	n/a	7
2016	810	2	Lethbridge	6	0	48810	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	0	n/a	n/a	n/a	7
2016	555	2	London	4.3	0	35555	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	55047	n/a	n/a	n/a	7
2016	305	2	Moncton	4.5	0	13305	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	0	n/a	n/a	n/a	7
2016	462	2	Montréal	3.7	20000	24462	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		56167	70702	14535	0.205581172	1	7
2016	532	2	Oshawa	4	0	35532	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	0	n/a	n/a	n/a	7
2016	505	2	Ottawa - Gatineau	4	0	35505	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		69969	91425	21456	0.234684167	2	7
2016	529	2	Peterborough	4.5	0	35529	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	0	n/a	n/a	n/a	7
2016	421	2	Quebec	4.3	0	24421	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		55002	80072	25070	0.313093216	5	7
2016	705	2	Regina	5.5	0	47705	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	0	n/a	n/a	n/a	7
2016	408	2	Saguenay	4.6	0	24408	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	0	n/a	n/a	n/a	7
2016	310	2	Saint John	4.9	0	13310	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	0	n/a	n/a	n/a	7
2016	725	2	Saskatoon	4.9	0	47725	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	73208	n/a	n/a	n/a	7
2016	433	2	Sherbrooke	4.2	0	24433	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	0	n/a	n/a	n/a	7
2016	539	2	St. Catharines - Niagara	5.1	0	35539	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	49197	n/a	n/a	n/a	7
2016	1	2	St. John's	5.3	0	10001	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		65249	102229	36980	0.361736885	7	7
2016	595	2	Thunder Bay	5	0	35595	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	0	n/a	n/a	n/a	7
2016	535	2	Toronto	4.2	0	35535	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		53104	76587	23483	0.306618617	4	7
2016	442	2	Trois-Rivières	3.8	0	24442	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	0	n/a	n/a	n/a	7
2016	933	2	Vancouver	5.7	1	59933	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		45597	79080	33483	0.423406677	8	7
2016	935	2	Victoria	4.9	20000	59935	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	77418	n/a	n/a	n/a	7
2016	559	2	Windsor	5	0	35559	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		0	0	n/a	n/a	n/a	7
2016	602	2	Winnipeg	4	0	46602	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2148 Other professional engineers, n.e.c."	172		52741	78807	26066	0.33075742	6	7
2016	932	2	Abbotsford - Mission	5.3	0	59932	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2161 Mathematicians, statisticians and actuaries"	179		0	0	n/a	n/a	n/a	18
2016	568	2	Barrie	4.1	0	35568	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		"2161 Mathematicians, statisticians and actuaries"	179		0	0	n/a	n/a	n/a	18
